Temp. level:    0.043     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.043     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.042     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.042     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.041     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.041     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.041     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.040     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.040     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.039     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.039     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.039     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.038     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.038     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.037     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.037     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.037     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.036     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.036     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.036     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.035     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.035     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.034     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.034     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.034     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.033     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.033     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.033     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.031     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.031     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.031     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.030     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.030     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.030     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.028     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.028     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.028     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.287
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.279
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.250
